   5.0000001e-08   0.0000000e+00   0.0000000e+00
   1.0000000e-07   0.0000000e+00   0.0000000e+00
   1.5000000e-07   0.0000000e+00   0.0000000e+00
   2.0000000e-07   0.0000000e+00   0.0000000e+00
   2.5000001e-07   0.0000000e+00   0.0000000e+00
   3.0000001e-07   0.0000000e+00   0.0000000e+00
   3.5000001e-07   0.0000000e+00   0.0000000e+00
   4.0000001e-07   0.0000000e+00   0.0000000e+00
   4.5000001e-07   0.0000000e+00   0.0000000e+00
   5.0000001e-07   0.0000000e+00   0.0000000e+00
   5.5000001e-07   0.0000000e+00   0.0000000e+00
   6.0000001e-07   0.0000000e+00   0.0000000e+00
   6.5000001e-07   0.0000000e+00   0.0000000e+00
   7.0000001e-07   0.0000000e+00   0.0000000e+00
   7.5000001e-07   0.0000000e+00   0.0000000e+00
   8.0000002e-07   0.0000000e+00   0.0000000e+00
   8.5000002e-07   0.0000000e+00   0.0000000e+00
   9.0000002e-07   1.2015939e-37   4.1692595e-39
   9.5000002e-07   2.6341875e-36   2.4102562e-37
   1.0000000e-06   2.5528557e-35   4.1916601e-36
   1.0500000e-06   1.2840343e-34   3.8827241e-35
   1.1000000e-06   1.5989823e-34   2.2085828e-34
   1.1500000e-06  -2.6821580e-33   7.3755231e-34
   1.2000000e-06  -2.4517267e-32   5.5612537e-34
   1.2500000e-06  -1.1880783e-31  -8.9409827e-33
   1.3000000e-06  -3.6838197e-31  -5.7067794e-32
   1.3500000e-06  -5.9230607e-31  -1.7417161e-31
   1.4000000e-06   8.9063003e-31  -1.4288281e-31
   1.4500000e-06   1.0041002e-29   1.4365404e-30
   1.5000000e-06   3.8902404e-29   8.8971629e-30
   1.5500000e-06   9.3116685e-29   2.8779902e-29
   1.6000000e-06   1.1340617e-28   5.2555956e-29
   1.6500000e-06  -1.6116408e-28  -7.9604402e-30
   1.7000000e-06  -1.3424446e-27  -4.5423409e-28
   1.7500000e-06  -4.1718123e-27  -1.8915380e-27
   1.8000000e-06  -8.0174646e-27  -4.7500793e-27
   1.8500000e-06  -7.0126299e-27  -7.0277091e-27
   1.9000000e-06   1.5420161e-26   1.0923705e-27
   1.9500000e-06   8.6741327e-26   4.4186518e-26
   2.0000000e-06   2.2245799e-25   1.5856280e-25
   2.0500000e-06   3.5546045e-25   3.4943237e-25
   2.1000000e-06   2.1337235e-25   4.6501901e-25
   2.1500000e-06  -7.7512723e-25  -2.0240682e-26
   2.2000000e-06  -3.2984789e-24  -2.1607934e-24
   2.2500000e-06  -7.2939696e-24  -7.1437697e-24
   2.3000000e-06  -1.0091187e-23  -1.4473561e-23
   2.3500000e-06  -4.1092869e-24  -1.8012683e-23
   2.4000000e-06   2.3414723e-23  -9.0901162e-25
   2.4500000e-06   8.3657998e-23   6.5120045e-23
   2.5000001e-06   1.6663768e-22   2.0423751e-22
   2.5500001e-06   2.0873494e-22   3.8964218e-22
   2.6000001e-06   6.4355853e-23   4.6256890e-22
   2.6500001e-06  -4.7312368e-22   5.6877408e-23
   2.7000001e-06  -1.5322725e-21  -1.3545431e-21
   2.7500001e-06  -2.8555034e-21  -4.1008133e-21
   2.8000001e-06  -3.3821747e-21  -7.4802985e-21
   2.8500001e-06  -1.0155197e-21  -8.5843512e-21
   2.9000001e-06   6.8454527e-21  -1.5765544e-21
   2.9500001e-06   2.1315567e-20   2.0872000e-20
   3.0000001e-06   3.8344549e-20   6.1825301e-20
   3.0500001e-06   4.4545615e-20   1.0907949e-19
   3.1000001e-06   1.6063715e-20   1.2232683e-19
   3.1500001e-06  -7.3801022e-20   2.9447097e-20
   3.2000001e-06  -2.3286745e-19  -2.4955189e-19
   3.2500001e-06  -4.1498630e-19  -7.3285664e-19
   3.3000001e-06  -4.8602145e-19  -1.2631038e-18
   3.3500001e-06  -2.2375815e-19  -1.3979827e-18
   3.4000001e-06   6.0312866e-19  -4.1847801e-19
   3.4500001e-06   2.0446240e-18   2.3876903e-18
   3.5000001e-06   3.6920810e-18   7.0564073e-18
   3.5500001e-06   4.4435357e-18   1.1992272e-17
   3.6000001e-06   2.5597902e-18   1.3221422e-17
   3.6500001e-06  -3.6920185e-18   4.7838436e-18
   3.7000001e-06  -1.4650930e-17  -1.8654048e-17
   3.7500001e-06  -2.7396073e-17  -5.6503914e-17
   3.8000001e-06  -3.4333915e-17  -9.5558743e-17
   3.8500001e-06  -2.3813407e-17  -1.0584170e-16
   3.9000001e-06   1.5561737e-17  -4.5318489e-17
   3.9500001e-06   8.6328910e-17   1.2042095e-16
   4.0000001e-06   1.7125835e-16   3.8279632e-16
   4.0500001e-06   2.2574942e-16   6.5012944e-16
   4.1000001e-06   1.8212607e-16   7.2884173e-16
   4.1500001e-06  -2.5961292e-17   3.6217530e-16
   4.2000001e-06  -4.1734634e-16  -6.4482781e-16
   4.2500001e-06  -9.0718118e-16  -2.2218564e-15
   4.3000001e-06  -1.2697339e-15  -3.8246248e-15
   4.3500001e-06  -1.1612043e-15  -4.3668275e-15
   4.4000001e-06  -2.3838946e-16  -2.4715644e-15
   4.4500001e-06   1.6241059e-15   2.8451369e-15
   4.5000001e-06   4.0767725e-15   1.1150452e-14
   4.5500001e-06   6.1284265e-15   1.9638439e-14
   4.6000001e-06   6.2434460e-15   2.2949165e-14
   4.6500001e-06   2.8435389e-15   1.4533688e-14
   4.7000001e-06  -4.7902534e-15  -1.0074686e-14
   4.7500001e-06  -1.5465612e-14  -4.8701040e-14
   4.8000001e-06  -2.5393977e-14  -8.8631637e-14
   4.8500001e-06  -2.8528510e-14  -1.0639793e-13
   4.9000001e-06  -1.8423395e-14  -7.4165900e-14
   4.9500001e-06   8.4414016e-15   2.6396506e-14
   5.0000001e-06   4.8803535e-14   1.8599148e-13
   5.0500001e-06   9.0054835e-14   3.5347311e-13
   5.1000001e-06   1.1119325e-13   4.3697866e-13
   5.1500001e-06   8.8892645e-14   3.3023757e-13
   5.2000001e-06   8.4128989e-15  -3.4856758e-14
   5.2500001e-06  -1.2373116e-13  -6.2346688e-13
