  -1.0000000e+03  -1.0000000e+03   0.0000000e+00
  -9.7500000e+02  -1.0000000e+03   6.2500000e-03
  -9.5000000e+02  -1.0000000e+03   1.2500000e-02
  -9.2500000e+02  -1.0000000e+03   1.8750000e-02
  -9.0000000e+02  -1.0000000e+03   2.5000000e-02
  -8.7500000e+02  -1.0000000e+03   3.1250000e-02
  -8.5000000e+02  -1.0000000e+03   3.7500000e-02
  -8.2500000e+02  -1.0000000e+03   4.3750000e-02
  -8.0000000e+02  -1.0000000e+03   5.0000000e-02
  -7.7500000e+02  -1.0000000e+03   5.6250000e-02
  -7.5000000e+02  -1.0000000e+03   6.2500000e-02
  -7.2500000e+02  -1.0000000e+03   6.8750000e-02
  -7.0000000e+02  -1.0000000e+03   7.5000000e-02
  -6.7500000e+02  -1.0000000e+03   8.1250000e-02
  -6.5000000e+02  -1.0000000e+03   8.7500000e-02
  -6.2500000e+02  -1.0000000e+03   9.3750000e-02
  -6.0000000e+02  -1.0000000e+03   1.0000000e-01
  -5.7500000e+02  -1.0000000e+03   1.0625000e-01
  -5.5000000e+02  -1.0000000e+03   1.1250000e-01
  -5.2500000e+02  -1.0000000e+03   1.1875000e-01
  -5.0000000e+02  -1.0000000e+03   1.2500000e-01
  -4.7500000e+02  -1.0000000e+03   1.3125000e-01
  -4.5000000e+02  -1.0000000e+03   1.3750000e-01
  -4.2500000e+02  -1.0000000e+03   1.4375000e-01
  -4.0000000e+02  -1.0000000e+03   1.5000000e-01
  -3.7500000e+02  -1.0000000e+03   1.5625000e-01
  -3.5000000e+02  -1.0000000e+03   1.6250000e-01
  -3.2500000e+02  -1.0000000e+03   1.6875000e-01
  -3.0000000e+02  -1.0000000e+03   1.7500000e-01
  -2.7500000e+02  -1.0000000e+03   1.8125000e-01
  -2.5000000e+02  -1.0000000e+03   1.8750000e-01
  -2.2500000e+02  -1.0000000e+03   1.9375000e-01
  -2.0000000e+02  -1.0000000e+03   2.0000000e-01
  -1.7500000e+02  -1.0000000e+03   2.0625000e-01
  -1.5000000e+02  -1.0000000e+03   2.1250000e-01
  -1.2500000e+02  -1.0000000e+03   2.1875000e-01
  -1.0000000e+02  -1.0000000e+03   2.2500000e-01
  -7.5000000e+01  -1.0000000e+03   2.3125000e-01
  -5.0000000e+01  -1.0000000e+03   2.3750000e-01
  -2.5000000e+01  -1.0000000e+03   2.4375000e-01
   0.0000000e+00  -1.0000000e+03   2.5000000e-01
   2.5000000e+01  -1.0000000e+03   2.5625000e-01
   5.0000000e+01  -1.0000000e+03   2.6250000e-01
   7.5000000e+01  -1.0000000e+03   2.6875000e-01
   1.0000000e+02  -1.0000000e+03   2.7500000e-01
   1.2500000e+02  -1.0000000e+03   2.8125000e-01
   1.5000000e+02  -1.0000000e+03   2.8750000e-01
   1.7500000e+02  -1.0000000e+03   2.9375000e-01
   2.0000000e+02  -1.0000000e+03   3.0000000e-01
   2.2500000e+02  -1.0000000e+03   3.0625000e-01
   2.5000000e+02  -1.0000000e+03   3.1250000e-01
   2.7500000e+02  -1.0000000e+03   3.1875000e-01
   3.0000000e+02  -1.0000000e+03   3.2500000e-01
   3.2500000e+02  -1.0000000e+03   3.3125000e-01
   3.5000000e+02  -1.0000000e+03   3.3750000e-01
   3.7500000e+02  -1.0000000e+03   3.4375000e-01
   4.0000000e+02  -1.0000000e+03   3.5000000e-01
   4.2500000e+02  -1.0000000e+03   3.5625000e-01
   4.5000000e+02  -1.0000000e+03   3.6250000e-01
   4.7500000e+02  -1.0000000e+03   3.6875000e-01
   5.0000000e+02  -1.0000000e+03   3.7500000e-01
   5.2500000e+02  -1.0000000e+03   3.8125000e-01
   5.5000000e+02  -1.0000000e+03   3.8750000e-01
   5.7500000e+02  -1.0000000e+03   3.9375000e-01
   6.0000000e+02  -1.0000000e+03   4.0000000e-01
   6.2500000e+02  -1.0000000e+03   4.0625000e-01
   6.5000000e+02  -1.0000000e+03   4.1250000e-01
   6.7500000e+02  -1.0000000e+03   4.1875000e-01
   7.0000000e+02  -1.0000000e+03   4.2500000e-01
   7.2500000e+02  -1.0000000e+03   4.3125000e-01
   7.5000000e+02  -1.0000000e+03   4.3750000e-01
   7.7500000e+02  -1.0000000e+03   4.4375000e-01
   8.0000000e+02  -1.0000000e+03   4.5000000e-01
   8.2500000e+02  -1.0000000e+03   4.5625000e-01
   8.5000000e+02  -1.0000000e+03   4.6250000e-01
   8.7500000e+02  -1.0000000e+03   4.6875000e-01
   9.0000000e+02  -1.0000000e+03   4.7500000e-01
   9.2500000e+02  -1.0000000e+03   4.8125000e-01
   9.5000000e+02  -1.0000000e+03   4.8750000e-01
   9.7500000e+02  -1.0000000e+03   4.9375000e-01
   1.0000000e+03  -1.0000000e+03   5.0000000e-01
