   5.0000001e-08   0.0000000e+00   0.0000000e+00
   1.0000000e-07   0.0000000e+00   0.0000000e+00
   1.5000000e-07   0.0000000e+00   0.0000000e+00
   2.0000000e-07   0.0000000e+00   0.0000000e+00
   2.5000001e-07   0.0000000e+00   0.0000000e+00
   3.0000001e-07   0.0000000e+00   0.0000000e+00
   3.5000001e-07   0.0000000e+00   0.0000000e+00
   4.0000001e-07   0.0000000e+00   0.0000000e+00
   4.5000001e-07   0.0000000e+00   0.0000000e+00
   5.0000001e-07   0.0000000e+00   0.0000000e+00
   5.5000001e-07   0.0000000e+00   0.0000000e+00
   6.0000001e-07   0.0000000e+00   0.0000000e+00
   6.5000001e-07   0.0000000e+00   0.0000000e+00
   7.0000001e-07   0.0000000e+00   0.0000000e+00
   7.5000001e-07   0.0000000e+00   0.0000000e+00
   8.0000002e-07   0.0000000e+00   0.0000000e+00
   8.5000002e-07   0.0000000e+00   0.0000000e+00
   9.0000002e-07   0.0000000e+00   0.0000000e+00
   9.5000002e-07   0.0000000e+00  -0.0000000e+00
   1.0000000e-06  -0.0000000e+00   0.0000000e+00
   1.0500000e-06   0.0000000e+00  -0.0000000e+00
   1.1000000e-06   0.0000000e+00   0.0000000e+00
   1.1500000e-06   0.0000000e+00   0.0000000e+00
   1.2000000e-06   0.0000000e+00   0.0000000e+00
   1.2500000e-06   0.0000000e+00   0.0000000e+00
   1.3000000e-06   0.0000000e+00   0.0000000e+00
   1.3500000e-06   0.0000000e+00   0.0000000e+00
   1.4000000e-06   0.0000000e+00   0.0000000e+00
   1.4500000e-06   0.0000000e+00   0.0000000e+00
   1.5000000e-06   0.0000000e+00   0.0000000e+00
   1.5500000e-06   0.0000000e+00   0.0000000e+00
   1.6000000e-06   0.0000000e+00   0.0000000e+00
   1.6500000e-06   0.0000000e+00   0.0000000e+00
   1.7000000e-06   1.4012985e-45   0.0000000e+00
   1.7500000e-06   1.4012985e-45   1.4012985e-45
   1.8000000e-06  -7.0064923e-45   7.0064923e-45
   1.8500000e-06  -2.5223372e-44   2.2420775e-44
   1.9000000e-06  -1.1210388e-44   1.4012985e-45
   1.9500000e-06   1.7656361e-43  -2.2420775e-43
   2.0000000e-06   5.5351289e-43  -7.4969468e-43
   2.0500000e-06   4.7644148e-44  -5.3529601e-43
   2.1000000e-06  -4.3258084e-42   4.0077136e-42
   2.1500000e-06  -1.2988635e-41   1.5356830e-41
   2.2000000e-06  -6.9686573e-42   1.6040664e-41
   2.2500000e-06   6.7063342e-41  -5.7285081e-41
   2.3000000e-06   2.3416258e-40  -2.6709730e-40
   2.3500000e-06   2.4668178e-40  -4.0397473e-40
   2.4000000e-06  -6.8699638e-40   4.4946929e-40
   2.4500000e-06  -3.2861640e-39   3.5774575e-39
   2.5000001e-06  -5.2680442e-39   7.4986438e-39
   2.5500001e-06   2.8979987e-39   1.7251021e-39
   2.6000001e-06   3.4502751e-38  -3.3818805e-38
   2.6500001e-06   7.8343015e-38  -1.0095536e-37
   2.7000001e-06   4.5031006e-38  -1.1093690e-37
   2.7500001e-06  -2.4111338e-37   1.7264487e-37
   2.8000001e-06  -8.3466960e-37   9.6492892e-37
   2.8500001e-06  -1.1340507e-36   1.8048134e-36
   2.9000001e-06   5.7665782e-37   6.3375281e-37
   2.9500001e-06   6.1394899e-36  -5.8616398e-36
   3.0000001e-06   1.3424097e-35  -1.7860667e-35
   3.0500001e-06   1.0261226e-35  -2.3077982e-35
   3.1000001e-06  -2.5057011e-35   9.5675648e-36
   3.1500001e-06  -1.0114031e-34   1.1159236e-34
   3.2000001e-06  -1.6219900e-34   2.4885851e-34
   3.2500001e-06  -4.4971237e-35   2.2765214e-34
   3.3000001e-06   4.5139548e-34  -3.0496592e-34
   3.3500001e-06   1.2639266e-33  -1.5503325e-33
   3.4000001e-06   1.5935731e-33  -2.8297490e-33
   3.4500001e-06  -2.3859679e-34  -1.8681379e-33
   3.5000001e-06  -5.6751071e-33   4.6048728e-33
   3.5500001e-06  -1.2947293e-32   1.7269164e-32
   3.6000001e-06  -1.3617079e-32   2.7732706e-32
   3.6500001e-06   6.6197142e-33   1.4197655e-32
   3.7000001e-06   5.6264743e-32  -4.9656167e-32
   3.7500001e-06   1.1405189e-31  -1.6196434e-31
   3.8000001e-06   1.0746500e-31  -2.4310676e-31
   3.8500001e-06  -7.0136000e-32  -1.1367234e-31
   3.9000001e-06  -4.6391453e-31   4.2015930e-31
   3.9500001e-06  -8.9044938e-31   1.3144720e-30
   4.0000001e-06  -8.1612664e-31   1.9461413e-30
   4.0500001e-06   4.8325052e-31   1.0054836e-30
   4.1000001e-06   3.2634537e-30  -2.8627314e-30
   4.1500001e-06   6.2616654e-30  -9.3534413e-30
   4.2000001e-06   6.0167831e-30  -1.4312088e-29
   4.2500001e-06  -2.0633155e-30  -9.1066589e-30
   4.3000001e-06  -1.9738012e-29   1.5388668e-29
   4.3500001e-06  -3.9831523e-29   5.8451282e-29
   4.4000001e-06  -4.2268706e-29   9.6229397e-29
   4.4500001e-06   3.5778122e-31   7.7024727e-29
   4.5000001e-06   1.0161232e-28  -5.7885823e-29
   4.5500001e-06   2.2805984e-28  -3.1756683e-28
   4.6000001e-06   2.7531195e-28  -5.8512824e-28
   4.6500001e-06   9.0281860e-29  -5.8002053e-28
   4.7000001e-06  -4.2797553e-28   5.2049135e-29
   4.7500001e-06  -1.1600651e-27   1.4587470e-27
   4.8000001e-06  -1.6236708e-27   3.1702024e-27
   4.8500001e-06  -1.0293599e-27   3.8221713e-27
   4.9000001e-06   1.2958270e-27   1.4506812e-27
   4.9500001e-06   5.1199137e-27  -5.2714101e-27
   5.0000001e-06   8.5094988e-27  -1.4990835e-26
   5.0500001e-06   7.7709355e-27  -2.1888838e-26
   5.1000001e-06  -1.0290902e-27  -1.6142843e-26
   5.1500001e-06  -1.8703766e-26   1.1340102e-26
   5.2000001e-06  -3.8894177e-26   5.9699545e-26
   5.2500001e-06  -4.6252721e-26   1.0807526e-25
